日期,累计收益,当日投资组合
2021-06-23 00:00:00,0.012866484942422363,"[0.4257342026309562, 0.33443704002627667, 0.23982875734276712]"
2021-06-24 00:00:00,0.011054134830566912,"[0.42198308784859423, 0.33782734912150564, 0.2401895630299001]"
2021-06-25 00:00:00,0.023232904501626347,"[0.42336592346978963, 0.3387041682204218, 0.23792990830978852]"
2021-06-28 00:00:00,0.026869346275303387,"[0.4240933559266841, 0.3404173166884557, 0.2354893273848601]"
2021-06-29 00:00:00,0.020083405077796792,"[0.4228113218444438, 0.3407685608773855, 0.2364201172781707]"
2021-06-30 00:00:00,0.030319872916154168,"[0.4336160951801726, 0.3257537454093491, 0.24063015941047827]"
2021-07-01 00:00:00,0.02610229518321848,"[0.4291248722467736, 0.32603336858813353, 0.24484175916509285]"
2021-07-02 00:00:00,0.006799246527905017,"[0.43400089905331773, 0.3190892835525976, 0.24690981739408477]"
2021-07-05 00:00:00,0.01734663749899074,"[0.42579235979828295, 0.32801083917674456, 0.24619680102497246]"
2021-07-06 00:00:00,0.01997440684013164,"[0.41437866322411054, 0.3333910333488117, 0.2522303034270778]"
2021-07-07 00:00:00,0.03214765786565193,"[0.4131617593883316, 0.33406435677497154, 0.25277388383669697]"
2021-07-08 00:00:00,0.030044743174343733,"[0.41229005309093403, 0.3369487865063926, 0.2507611604026735]"
2021-07-09 00:00:00,0.03564720245181808,"[0.4138782475618798, 0.3349582857037024, 0.25116346673441786]"
2021-07-12 00:00:00,0.05445004225157901,"[0.40924287821843963, 0.33751212284801524, 0.2532449989335452]"
2021-07-13 00:00:00,0.059551289226669205,"[0.38594315096265597, 0.35918174328014474, 0.2548751057571994]"
2021-07-14 00:00:00,0.045882255963433954,"[0.3858687061130021, 0.3592414844247422, 0.25488980946225576]"
2021-07-15 00:00:00,0.055822227273271866,"[0.3803585163804755, 0.36216086817631643, 0.2574806154432081]"
2021-07-16 00:00:00,0.0499601672648659,"[0.3854274320255467, 0.3718791541103967, 0.24269341386405663]"
2021-07-19 00:00:00,0.05105304165908479,"[0.38155407956408277, 0.3759575126452894, 0.24248840779062783]"
2021-07-20 00:00:00,0.04964596223636345,"[0.38421862622268993, 0.37441355806730914, 0.24136781571000102]"
2021-07-21 00:00:00,0.06323174324375286,"[0.37928023785534437, 0.37632900251934354, 0.24439075962531212]"
2021-07-22 00:00:00,0.06813136424630145,"[0.3660945431432321, 0.3860473394056414, 0.24785811745112646]"
2021-07-23 00:00:00,0.05573976674335744,"[0.36863352376055153, 0.38460678041523894, 0.24675969582420954]"
2021-07-26 00:00:00,0.02938305498149043,"[0.3480463201041468, 0.3897044416012879, 0.2622492382945653]"
2021-07-27 00:00:00,-0.00036866254434603923,"[0.35174187690787634, 0.38255373614982496, 0.26570438694229864]"
2021-07-28 00:00:00,-0.002881635057081507,"[0.35675184490735573, 0.3785288366461077, 0.2647193184465366]"
2021-07-29 00:00:00,0.016900695138550113,"[0.3491406919358749, 0.381127958835527, 0.2697313492285982]"
2021-07-30 00:00:00,0.020293869799294414,"[0.3568950256002583, 0.37742444007025977, 0.2656805343294818]"
2021-08-02 00:00:00,0.04541792121325937,"[0.35717661765219916, 0.3770736861217428, 0.26574969622605804]"
2021-08-03 00:00:00,0.04692680536242848,"[0.3491437906992289, 0.38040010400482355, 0.2704561052959476]"
2021-08-04 00:00:00,0.06346030203813904,"[0.3482263309693029, 0.38063658280493196, 0.2711370862257651]"
2021-08-05 00:00:00,0.056008663804987084,"[0.3530330047207574, 0.3782952828462287, 0.26867171243301396]"
2021-08-06 00:00:00,0.053266106554632105,"[0.3517836071681505, 0.37810485696213425, 0.27011153586971537]"
2021-08-09 00:00:00,0.0600103127437764,"[0.3491902120408606, 0.3798413276185736, 0.27096846034056593]"
2021-08-10 00:00:00,0.06479495106772469,"[0.3476679547565066, 0.38088776166806304, 0.27144428357543043]"
2021-08-11 00:00:00,0.06406734953978088,"[0.34429799248362736, 0.3857884258190273, 0.2699135816973455]"
2021-08-12 00:00:00,0.06447523124314784,"[0.34292091907623024, 0.38870441269565775, 0.26837466822811207]"
2021-08-13 00:00:00,0.05646832316816117,"[0.3418884848799507, 0.3911001300702834, 0.26701138504976596]"
2021-08-16 00:00:00,0.0549097767683994,"[0.33777758032731786, 0.38998043277058336, 0.2722419869020987]"
2021-08-17 00:00:00,0.03426101675199528,"[0.33816072249715734, 0.3910503852613727, 0.27078889224146996]"
2021-08-18 00:00:00,0.044363723728700316,"[0.33552778828940655, 0.3847472584720973, 0.27972495323849617]"
2021-08-19 00:00:00,0.03998561163626512,"[0.33841453335310206, 0.38412272839455447, 0.2774627382523435]"
2021-08-20 00:00:00,0.02305985659113453,"[0.3321046858458954, 0.38830190541671666, 0.2795934087373879]"
2021-08-23 00:00:00,0.04341536571419602,"[0.33425355497635845, 0.3889565839177567, 0.2767898611058848]"
2021-08-24 00:00:00,0.048628528286337354,"[0.34034290889477475, 0.3767255106484461, 0.28293158045677913]"
2021-08-25 00:00:00,0.055481984943291665,"[0.34187782707510816, 0.3781107006779378, 0.2800114722469541]"
2021-08-26 00:00:00,0.04041016965846771,"[0.3400329309460376, 0.3790595203633793, 0.2809075486905831]"
2021-08-27 00:00:00,0.04536754193877772,"[0.34008883205912666, 0.37656227645564455, 0.2833488914852288]"
2021-08-30 00:00:00,0.04639592296770049,"[0.3403798179300936, 0.37363173385248555, 0.28598844821742087]"
2021-08-31 00:00:00,0.04539477172303645,"[0.3409547300595966, 0.3729109950550544, 0.28613427488534904]"
